Artist Name,Album Title,Track Title,Record Label,Year,Genre,Style,Tag,Comment,Discogs Release ID
Orchestra Internationale,Disco Italiano,Chella Lla',Fiesta,,Electronic,Disco,Drums,,https://www.discogs.com/release/3156710
Orchestra Internationale featuring Sal Conte,Disco Italiano,Chella llà,Fiesta,,Electronic,Disco,UBB,,https://www.discogs.com/release/3156710
Orchestra Roland Kovac,Rhythm & Strings Vol. 2,Prairie,Selected Sound,1972,Jazz,Easy Listening,Drums,,https://www.discogs.com/release/1527964
Orchestre De Pete Jumbo,Spécial Reggae En Direct De La Jamaïque,The Mixed Up Cup,Music For Pleasure,1977,Reggae,Roots Reggae,Drums,,https://www.discogs.com/release/1963358
Orchestre Jazira,Nomadic Activities,MR. LULLÉ,Beggars Banquet,1984,"Folk, World, & Country",Highlife,Drums,,https://www.discogs.com/release/1980633
Orexis,Inspiration,Castello Do Sao Jorge,Intercord,1978,Jazz,Jazz-Rock,Drums,,https://www.discogs.com/release/1657511
Organisation,Tone Float,Tone Float,RCA Victor,1970,Rock,Experimental,Drums,,https://www.discogs.com/release/133960
"Original Cast Of Ipi-Tombi, The",Bertha Egnos & Gail Lakier's Ipi Tombi: Original Cast Recording,,Ipi-Tombi Records,1979,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/1521049
Original Tropicana Steel Band,Tropicana,Tristeza,Peters International,1976,Reggae,Steel Band,Drums,,https://www.discogs.com/release/1964079
Orion's Beethoven,Superangel,Superangel,Polydor,1973,Rock,Acid Rock,Drums,,https://www.discogs.com/release/3069683
Orkiestra PR I TV W Łodzi Dyryguje Henryk Debich,String Beat,"Na Opak, Melodia Z Filmu ""Shaft""",Polskie Nagrania Muza,1975,Jazz,Fusion,Drums,,https://www.discogs.com/release/1399284
Orleans,Orleans,Come On Over,MCA Records,1980,Rock,Soft Rock,Drums,,https://www.discogs.com/release/1392896
Orphan,More Orphan Than Not,Sometimes I Wonder About You,London Records,1974,Rock,Country Rock,Drums,,https://www.discogs.com/release/1707237
Orpheus,Orpheus,,MGM Records,1968,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/2106276
Orquesta Carioca,Rumbeando,,Hispavox,1975,Electronic,Funk,Drums,,https://www.discogs.com/release/4310296
Os Carbonos,Os Carbonos,O Cabeção,Beverly,,Rock,MPB,Drums,,https://www.discogs.com/release/3137757
Os Selvagens,Don't Leave Me Now,Deixe Estar Como Está,Epic,1971,Rock,,Drums,,https://www.discogs.com/release/6909182
"Oscar Brown, Jr.",Movin' On,First Lady,Atlantic,1972,Jazz,Rhythm & Blues,Drums,,https://www.discogs.com/release/1612709
Oscar Harris And The Twinkle Stars,Oscar Harris And The Twinkle Stars,Wintie Groove Part 1-2,Blue Elephant,1970,Funk / Soul,Latin,Drums,,https://www.discogs.com/release/1026139
Oscar Peterson Quartet,Night Child,Teenager,Pablo Today,1979,Jazz,,Drums,,https://www.discogs.com/release/9629686
"Oscar Peterson Trio, The",Walking The Line,The Windmills Of Your Mind,MPS Records,2016,Jazz,Swing,Drums,,https://www.discogs.com/release/8593277
Oscar Rocchi E Il Suo Modern Sound,Erbe Selvatiche,Aglio,Sonor Music Editions,2015,Electronic,Jazz-Funk,Drums,,https://www.discogs.com/release/6901746
Osiris,O-Zone,Prelude (Is It Clear),Marlin,1979,Funk / Soul,P.Funk,Drums,,https://www.discogs.com/release/2134022
"Osmonds, The",Love Me For A Reason,I Can't Get Next To You,MGM Records,1974,Pop,Pop Rock,Drums,,https://www.discogs.com/release/1722775
Otis Redding,The Immortal Otis Redding,Hard to Handle,ATCO Records,2020,Funk / Soul,Soul,UBB,,https://www.discogs.com/release/1678197
Otis Skillings,Life,,Director Records,,"Folk, World, & Country",,Drums,,https://www.discogs.com/release/6646576
Otis Skillings / The Tempo Singers With The Westminster Sinfonia Orchestra,Life,,Pilgrim Records,1972,Funk / Soul,,Drums,,https://www.discogs.com/release/9900339
Otto,Sing & Listen,,King Records,1976,Electronic,Funk,Drums,,https://www.discogs.com/release/8039669
Our Generation,Praise And Prayer,,Generation Records,1972,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/4457685
Outlaws,Los Hombres Malo,Back From Eternity,Arista,1982,Rock,Country Rock,Drums,,https://www.discogs.com/release/2883334
Overland Stage,Overland Stage,Indian,Epic,1972,Rock,Soft Rock,Drums,,https://www.discogs.com/release/2364081
Oz Knozz,Ruff Mix,Doodley Squat #1,Ozone Records,1975,Rock,Acid Rock,Drums,,https://www.discogs.com/release/4970101
Özel,Music For Belly Dancing ,,Murray Hill Records,1977,"Folk, World, & Country",Folk,Drums,,https://www.discogs.com/release/4180443
Özel Türkbas,How To Belly Dance For Your Sultan,Ozel's Dance Routine,Elay Records,1973,"Folk, World, & Country",,Drums,,https://www.discogs.com/release/4258981
Ozo,In Disco Town,A Beautiful Day,Skylark Records,1980,Electronic,Disco,Drums,,https://www.discogs.com/release/991075
Ozzy Osbourne,Diary Of A Madman,"Little Dolls, Over The Mountain",Jet Records,1981,Rock,Heavy Metal,Drums,,https://www.discogs.com/release/2590670
P. Milray / K. Jenkins,Nomination,Time Machine,Music De Wolfe,1976,Jazz,Funk,Drums,,https://www.discogs.com/release/1804606
P.F. Flyer,P.F. Flyer Play Gianchetta Jazz,Rocks Off,AVG,1970,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/9076022
Pablo Cruise,A Place In The Sun,Whatcha Gonna Do?,A&M Records,1977,Rock,Pop Rock,Drums,,https://www.discogs.com/release/1474661
Pablo Cruise,Reflector,One More Night,A&M Records,1981,Jazz,Fusion,Drums,,https://www.discogs.com/release/2282807
Pacific Sound,Forget Your Dream!,Erotic Blues,Splendid Records,1972,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/1273778
Paice Ashton Lord,Malice In Wonderland,"On The Road Again, Again",Polydor,1977,Rock,Blues Rock,Drums,,https://www.discogs.com/release/1680158
Paolo Ormi,Tastiere,Interazione,Jubal SRL,1974,Electronic,Experimental,Drums,,https://www.discogs.com/release/6221546
Paolo Zavallone E Il Suo Complesso,Cocktail Di Stili N. 2,Papillon Rouge,Broadway International,1975,Jazz,,Drums,,https://www.discogs.com/release/8506141
Paolo Zavallone Group,Musical Cocktail 1 & 2 / Musical Flashes,Papillon Rouge,Bosworth Music,1976,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/2562911
Papete,Berimbau E Percussão,,Discos Marcus Pereira,1975,Latin,Samba,Drums,,https://www.discogs.com/release/1903064
Paquito D'Rivera,Mariel,Mariel,Columbia,1982,Jazz,Afro-Cuban Jazz,Drums,,https://www.discogs.com/release/2644258
Paris,"Big Towne, 2061",Outlaw Game,Capitol Records,1976,Rock,Pop Rock,Drums,,https://www.discogs.com/release/1470702
Parish Hall,Parish Hall,Skid Row Runner,Fantasy,2020,Rock,Hard Rock,Drums,,https://www.discogs.com/release/15970603
Parliament,Chocolate City,Big Footin',Casablanca,1975,Funk / Soul,P.Funk,Drums,,https://www.discogs.com/release/141985
Parliament,The Clones Of Dr. Funkenstein,Do That Stuff,Casablanca,1976,Funk / Soul,P.Funk,Drums,,https://www.discogs.com/release/70285
Passport,Cross-Collateral,Cross Collateral,Atlantic,1975,Jazz,Fusion,Drums,,https://www.discogs.com/release/6026705
Passport,Earthborn,Earthborn,Atlantic,1982,Jazz,Fusion,Drums,,https://www.discogs.com/release/9068056
Passport,Hand Made,"Handmade, Puzzle",Atlantic,1973,Jazz,Jazz-Rock,Drums,,https://www.discogs.com/release/854847
Passport,Infinity Machine,Ju-Ju-Man,ATCO Records,1976,Jazz,Fusion,Drums,,https://www.discogs.com/release/8752630
Passport,Man In The Mirror,Glass Culture,WEA,1983,Jazz,Fusion,Drums,,https://www.discogs.com/release/1109145
Pasteur Lappé,"Ashiko, Sekele, Etc...",,Disques Espérance,1981,Funk / Soul,African,Drums,,https://www.discogs.com/release/3245702
Pat Benatar,In The Heat Of The Night,Heartbreaker,Chrysalis,1979,Rock,Pop Rock,Drums,,https://www.discogs.com/release/1793690
Pat Lundy,Loving You,,Pyramid,1978,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/1855044
Pat Lundy,Loving You - The Funkiest Feeling,Work Song,Pyramid,1977,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/927934
Pat Metheny Group,American Garage,American Garage,ECM Records,1979,Jazz,Fusion,Drums,,https://www.discogs.com/release/1138206
Pat Metheny Group,Offramp,Barcarole,ECM Records,1982,Electronic,Fusion,Drums,,https://www.discogs.com/release/446885
Pat Stallworth,Questions,,Fly-By-Nite Records,1974,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/2965795
Pat Terry,Pat Terry,Same Sweet Song,Not On Label (Pat Terry Self-released),1974,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/2731611
Pat Travers,Hot Shot,Killer,Polydor,1984,Rock,Blues Rock,Drums,,https://www.discogs.com/release/3147579
Pat Travers Band,Crash And Burn,Born Under A Bad Sign,Polydor,1980,Rock,Blues Rock,Drums,,https://www.discogs.com/release/865157
Pat Williams,Heavy Vibrations,Get Back,Verve Records,1969,Jazz,Big Band,Drums,,https://www.discogs.com/release/6670589
Pat Williams,Threshold,And On The Sixth Day,Capitol Records,1973,Jazz,Big Band,Drums,,https://www.discogs.com/release/1642848
Patrice Rushen,Patrice,Hang It Up,Elektra,1978,Funk / Soul,Jazz-Funk,Drums,,https://www.discogs.com/release/946911
Patrick Samson,Il Sapore Dell'Estate,Na Na Hey Hey (Kiss Him Goodbye),Carosello,1970,Pop,Vocal,Drums,,https://www.discogs.com/release/12248449
Patsy Gallant,Will You Give Me Your Love,Back To The City,Attic,1977,Funk / Soul,Disco,Drums,,https://www.discogs.com/release/1885346
"Pattie Sisters, Enteng And His Comets",Pattie Sisters / Enteng And His Comets,Aku Lupa,Diamond Record,1968,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/2793376
Patto,Patto,Time To Die,Vertigo,1971,Rock,Prog Rock,Drums,,https://www.discogs.com/release/1976964
Paul Davis,Paul Davis,Too Slow To Disco,Bang Records,1980,Rock,Folk Rock,Drums,,https://www.discogs.com/release/4313974
Paul Humphrey,Me And My Drums,"One Out Of Six, Scream & Shout",Stanson,1979,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/1167322
Paul Humphrey • Shelly Manne • Willie Bobo • Louis Bellson,The Drum Session,,Philips,1975,Jazz,Cool Jazz,Drums,,https://www.discogs.com/release/672053
Paul Humphrey And The Cool-Aid Chemists,Paul Humphrey And The Cool-Aid Chemists,Detroit ,Lizard,1971,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/926232
Paul Jackson,Black Octopus,Tiptoe Thru The Ghetto,Eastworld,1978,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/1063158
Paul Johnson Singers,Here Comes The Son,,Word,1974,Funk / Soul,Gospel,Drums,,https://www.discogs.com/release/9768974
"Paul Kantner, Grace Slick & David Freiberg",Baron Von Tollbooth & The Chrome Nun,Flowers Of The Night,Grunt,1973,Rock,Rock & Roll,Drums,,https://www.discogs.com/release/2588911
Paul Kass / Simon Haseley,Prototype,Prototype,Music De Wolfe,1972,Jazz,Funk,Drums,,https://www.discogs.com/release/1920515
Paul Mauriat,Paul Mauriat Plays The Hits Of 1976,,Philips,1976,Latin,Easy Listening,Drums,,https://www.discogs.com/release/9098166
Paul Nero Sounds,Nero's Detroit Soul Party,(This Is) Detroit Soul,Liberty,1968,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/6131370
Paul Nero Sounds,Nero's Soul Party,This Is Soul,Liberty,1968,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/1326822
Paul Revere & The Raiders,Midnight Ride,All I Really Need Is You,Columbia,1966,Rock,Garage Rock,Drums,,https://www.discogs.com/release/1863028
Paul Revere & The Raiders Featuring Mark Lindsay,Hard 'N' Heavy (With Marshmallow),"Mr Sun, Mr Moon; This song and drum break are also on Paul Revere & The Raiders's single, Paul Revere & The Raiders Featuring Mark Lindsay – Mr. Sun, Mr. Moon / Without You.",Columbia,1969,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/5074171
Paul Revere & The Raiders Featuring Mark Lindsay,Paul Revere And The Raiders Featuring Mark Lindsay,,Harmony,1970,Rock,Pop Rock,Drums,,https://www.discogs.com/release/3301159
Paul Rey,Zap! Kapow!!,Electric Pig,Chappell,1978,Electronic,Theme,Drums,,https://www.discogs.com/release/2861550
Paul Simon,Still Crazy After All These Years,50 Ways To Leave Your Lover,Columbia,1975,Rock,Folk Rock,Drums,,https://www.discogs.com/release/926877
Paul Williams,Ordinary Fool,Don't Call It Love,A&M Records,1975,Rock,Chanson,Drums,,https://www.discogs.com/release/1234965
Paulette Reaves,All About Love,,Blue Candle,1977,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/3056745
Paulinho Da Costa,Agora,"Simbora, Toledo Bagel",Pablo Records,1977,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/1489707
Paulinho Da Costa,Happy People,Happy People,Pablo Today,1979,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/2068553
Paz,Paz Are Back,Laying Eggs,Spotlite Records,1982,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/1581525
Peace And Love,Peace And Love,We Got The Power,Discos Y Cintas Denver,1987,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/10855962
Peddler,Street Corner Stuff,,Chi Sound Records,1976,Rock,,Drums,,https://www.discogs.com/release/2043667
"Peddlers And The London Philharmonic Orchestra, The",Suite London,I Have Seen,Philips,1972,Jazz,Jazz-Rock,Drums,,https://www.discogs.com/release/1821452
Peggy Lee,A Natural Woman,"(Sittin' On) The Dock Of The Bay, Spinning Wheel",Capitol Records,1969,Rock,Folk Rock,Drums,,https://www.discogs.com/release/3475755
Peggy Lee,Sylvania Presents...The Sounds Of The Seventies,,Creative Products,1970,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/2967111
Pekka Pohjola,Pihkasilmä Kaarnakorva,,Love Records,1972,Jazz,Contemporary Jazz,Drums,,https://www.discogs.com/release/763376
Pepe Lienhard Band,Pepe Lienhard Show Live,OPENING,EMI,1975,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/8913805
Peret,El Joven Peret,A Caballo,CBS,1979,Latin,Rumba,Drums,,https://www.discogs.com/release/5142112
Perez Prado,Escandalo,Que Es Lo Que Pasa?,UniFunk,1972,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/3656588
Performance,Hi-Fi Performance,Night Is Blues,EMI,1976,Jazz,Disco,Drums,,https://www.discogs.com/release/583972
Persia,Persia,Comme Ci Comme Ca,Casablanca,1979,Funk / Soul,Disco,Drums,,https://www.discogs.com/release/834659
Pescado Rabioso,Lo Mejor De Pescado Rabioso,Despiertate Nena,Sony Music,2015,Rock,Art Rock,Drums,,https://www.discogs.com/release/7722438
Pesniary,Pesniary Vocal And Instrumental Ensemble,,Мелодия,1974,Rock,Folk Rock,Drums,,https://www.discogs.com/release/9807131
Pete & Sheila Escovedo,Solo Two,"Bittersweet, Fantasy Junction",Fantasy,1977,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/1605194
Pete Atkin,A King At Nightfall,The Wristwatch For A Drummer,RCA Victor,1973,Rock,Folk Rock,Drums,,https://www.discogs.com/release/2297360
Pete Townshend,Who Came First,Forever's No Time At All,Track Record,1972,Rock,Folk Rock,Drums,,https://www.discogs.com/release/893231
"Pete York Percussion Band, The",The Pete York Percussion Band,,Decca,1972,Jazz,,Drums,,https://www.discogs.com/release/6078535
Peter Appleyard,Peter Appleyard,Why Have You Left The One You Left For Me,New Ventures,1979,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/1930513
Peter Appleyard,Presents,Peter Appleyard – Open The Gates Of Love,Salisbury Laboratories,1977,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/2260829
Peter Banks,Peter Banks,Battles,Sovereign,1973,Rock,Prog Rock,Drums,,https://www.discogs.com/release/1898601
Peter Beveridge,Loving Again,Crown Of Thorns,Nightlight Music,1980,Rock,Religious,Drums,,https://www.discogs.com/release/5429637
Peter Campbell,Across The Border,,Neworld Media,1980,"Folk, World, & Country",Religious,Drums,,https://www.discogs.com/release/5415955
Peter Frampton,Breaking All The Rules,Los Años Locos ,A&M Records,1981,Rock,Rock & Roll,Drums,,https://www.discogs.com/release/401517
Peter French,Ducks In Flight,Slipped And Stumbled,Polydor,1978,Rock,Hard Rock,Drums,,https://www.discogs.com/release/1689258
Peter Green,In The Skies,Funky Chunk,Creole Records,1979,Rock,Blues Rock,Drums,,https://www.discogs.com/release/1757031
Peter Hollestelle,Hollestelle,STONEWALL,Poker,1975,Funk / Soul,Pop Rock,Drums,,https://www.discogs.com/release/2203090
Peter Ivers' Band With Yolande Bavan,Knight Of The Blue Communion,Cat Scratch Fever,Epic,1969,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/2569421
Peter McCann,Peter McCann,If You Can't Find Love,20th Century Records,1977,Rock,Soft Rock,Drums,,https://www.discogs.com/release/2361566
Peter Nero,"Disco, Dance And Love Themes Of The 70's",Superstition,Arista,1975,Jazz,Easy Listening,Drums,,https://www.discogs.com/release/1980359
PFM,Passpartù,La Trame Blu,ZOO Records,1978,Jazz,Jazz-Rock,Drums,,https://www.discogs.com/release/1429936
Ph.D.,Ph.D.,Up Down,WEA,1981,Electronic,Synth-pop,Drums,,https://www.discogs.com/release/4709556
Phil Collins,...But Seriously,"That's Just The Way It Is, Do You Remember?",Virgin,1989,Rock,Soft Rock,Drums,,https://www.discogs.com/release/667271
Phil Collins,Face Value,"In The Air Tonight, This Must Be Love",Virgin,1981,Rock,Pop Rock,Drums,,https://www.discogs.com/release/667279
Phil Collins,"Hello, I Must Be Going!",I Don't Care Anymore,Atlantic,1982,Rock,Art Rock,Drums,,https://www.discogs.com/release/1120022
Phil Collins,No Jacket Required,"Sussudio, Don't Lose My Number, Take Me Home",Virgin,1985,Rock,Pop Rock,Drums,,https://www.discogs.com/release/665295
Phil Flowers,Our Man In Washington,,Dot Records,1968,Funk / Soul,,Drums,,https://www.discogs.com/release/2949356
Phil Hurtt,PH Factor,,Fantasy,1979,Funk / Soul,Disco,Drums,,https://www.discogs.com/release/198876
Phil Moon,Ozone,Pulsions,Master Plus,1987,Jazz,Jazz-Rock,Drums,,https://www.discogs.com/release/2506320
Phil Ranelin,Vibes From The Tribe,Vibes From The Tribe (Prelude),Tribe,1976,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/1154848
Phil Ranelin,Vibes From The Tribe , For The Children,Tribe,1976,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/1154848
Philamore Lincoln,The North Wind Blew South,You're The One,Epic,1970,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/3283259
"Philarmonics, The",Philadelphia Disco,1812 Ouverture,Philips,1976,Electronic,Disco,Drums,,https://www.discogs.com/release/1307806
Philip Bailey,Chinese Wall,"Photogenic Memory, Go",CBS,1984,Electronic,Pop Rock,Drums,,https://www.discogs.com/release/413543
Philly Joe & The Motown Singers,Black Music Is Beautiful,Superstition,Black Tulip,1976,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/2211074
"Phoenix Authority, The","Blood, Sweat & Brass","Spinning Wheel, Susie Q",Mainstream Records,1970,Jazz,Easy Listening,Drums,,https://www.discogs.com/release/2403660
Phylicia Allen,Josephine Superstar,Around The World,Casablanca,1978,Funk / Soul,Disco,Drums,,https://www.discogs.com/release/1135269
Phyrework,Phyrework,My Funk,Mercury,1978,Funk / Soul,Disco,Drums,,https://www.discogs.com/release/1096213
Piano Conclave,Palais Anthology,Hal-Lucy-'N-O'-One Step,MPS Records,1975,Jazz,Contemporary Jazz,Drums,,https://www.discogs.com/release/1700600
